oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
372206200011643,84429695,2458598.8027173448,58598.296955999998,17.2677345,0.021750154,0,zr,196.2505965,-10.498124499999999,0.672999978,0.00200000009,20190425296956,372,0x6,0x2,21.2800007,26.1250114,0.0225345213,0.119864665,8.69315591e-06,30,1.38499999,1
372206200011643,85324890,2458607.7543747681,58607.248900500002,17.224247,0.0212493539,0,zr,196.25059210000001,-10.498131799999999,0.354000002,-0.0179999992,20190504248900,372,0x6,0x2,20.8700008,26.1062279,0.0237217043,0.120489061,9.90775061e-06,30,1.37300003,1
372206200011643,88027432,2458634.7782370048,58634.274328699998,17.2479496,0.0215194207,0,zr,196.2505883,-10.4981274,0.819000006,-0.00999999978,20190531274294,372,0x6,0x2,21.1900005,26.0335979,0.0252210386,0.11848253,1.10067394e-05,30,1.70899999,1
372206200011643,88318545,2458637.6891379007,58637.185451400001,17.2465458,0.0215032268,0,zr,196.2505865,-10.498127800000001,1.07700002,-0.0320000015,20190603185451,372,0x6,0x2,21.1499996,26.0778675,0.0227865893,0.117071472,9.09911978e-06,30,1.37899995,1
372206200011643,88621101,2458640.7144654444,58640.211018499998,17.2422028,0.0214533061,0,zr,196.25057849999999,-10.4981236,1.10599995,0.00800000038,20190606210984,372,0x6,0x2,20.9400005,26.0792885,0.0277453735,0.124321207,1.33247377e-05,30,1.44799995,1
372206200011643,88923381,2458643.7370185312,58643.233819399997,17.2264099,0.0212737061,0,zr,196.25057989999999,-10.4981101,0.351999998,-0.00800000038,20190609233819,372,0x6,0x2,20.7600002,26.131422,0.0245358907,0.119060308,1.05738682e-05,30,1.59200001,1
372206200011643,89418914,2458648.6919199713,58648.1891435,17.2263756,0.0212733187,0,zr,196.2505898,-10.498111700000001,0.638999999,-0.0520000011,20190614188924,372,0x6,0x2,19.8799992,26.1320591,0.0355588607,0.125831053,2.24299238e-05,30,1.44799995,1
372206200011643,89723104,2458651.7335496536,58651.231041699997,17.2452278,0.021488063,0,zr,196.25059440000001,-10.4981252,0.712000012,-0.0769999996,20190617230775,372,0x6,0x2,19.8600006,26.1122799,0.0341666788,0.111183822,2.06421682e-05,30,1.73699999,1
372206200011643,90017121,2458654.6734580034,58654.171215299997,17.198164,0.0209599957,0,zr,196.2505865,-10.498123,0.879000008,-0.0410000011,20190620171215,372,0x6,0x2,20.2399998,26.081955,0.0325564444,0.132586151,1.86568504e-05,30,1.44299996,1
372206200011643,90817148,2458662.6729785893,58662.171481500001,17.2352715,0.0213741139,0,zr,196.25059730000001,-10.498121100000001,0.734000027,0.0149999997,20190628171481,372,0x6,0x2,20.3700008,26.1273327,0.0271719955,0.119314753,1.30975013e-05,30,1.53299999,1
